timestamp,sizeN,M,approach,mean_elapsed_s,std_elapsed_s,formula,all_means
2025-12-03 02:04:30,10000,50,thom,3.096135,0.013370,"(x[t]<0.5) until_[0,100] (x[t]>-0.5)","[3.10813258333333;3.0858965;3.085902875;3.09706;3.06678883333333;3.08527241666667;3.085077875;3.12078175;3.11753729166667;3.09691575;3.08362954166667;3.09328304166667;3.09240575;3.084805625;3.09904891666667;3.11387283333333;3.08095520833333;3.09169954166667;3.111323875;3.11779983333333;3.08652158333333;3.09695029166667;3.08900829166667;3.11115883333333;3.08130733333333;3.09241058333333;3.10952945833333;3.10463925;3.109417;3.09904375;3.10377220833333;3.09295454166667;3.07388095833333;3.07819541666667;3.09205270833333;3.08671208333333;3.09094445833333;3.08907308333333;3.10719204166667;3.10829145833333;3.086999375;3.09585354166667;3.079535125;3.119078;3.08583066666667;3.09580675;3.09936945833333;3.129093;3.08723829166667;3.10667770833333]"
2025-12-03 02:09:38,20000,50,thom,6.175705,0.020822,"(x[t]<0.5) until_[0,100] (x[t]>-0.5)","[6.22099229166667;6.16191120833333;6.180126625;6.15648604166667;6.19053645833333;6.19029529166667;6.15680429166667;6.11448779166667;6.16428858333333;6.16983783333333;6.20871875;6.13282879166667;6.18607633333333;6.18324083333333;6.22075854166667;6.17756941666667;6.17913095833333;6.18657691666667;6.17613079166667;6.20214925;6.176561;6.20115825;6.19872108333333;6.18312845833333;6.174342375;6.193144875;6.17393745833333;6.1634515;6.18903258333333;6.19099266666667;6.1737615;6.162489125;6.19181166666667;6.13052425;6.1641845;6.16354566666667;6.14940120833333;6.15322091666667;6.16719075;6.19152541666667;6.171205875;6.17334420833333;6.16467975;6.15817495833333;6.17810420833333;6.17084529166667;6.15441454166667;6.17885175;6.18609316666667;6.19846875]"
2025-12-03 02:20:05,5000,50,online,12.525504,0.019621,"(x[t]<0.5) until_[0,1000] (x[t]>-0.5)","[12.5365580833333;12.48887025;12.4938500416667;12.4889834166667;12.5194822916667;12.5012675;12.49679975;12.5061300833333;12.5054477083333;12.5135228333333;12.5131485833333;12.496851375;12.531305375;12.5464579583333;12.5002818333333;12.5359783333333;12.5224115416667;12.5067737916667;12.5266646666667;12.5342179583333;12.5133531666667;12.5290685833333;12.5273917916667;12.5495704583333;12.5296555;12.538772125;12.5253806666667;12.5144042916667;12.5443995416667;12.5105855416667;12.5228157916667;12.525466125;12.5242707916667;12.54432125;12.525481875;12.5135450833333;12.572486125;12.529461875;12.579370125;12.539973625;12.530393375;12.534380125;12.562202375;12.5363468333333;12.5452798333333;12.5241189166667;12.547949125;12.528937;12.5150142916667;12.525818375]"
2025-12-03 02:41:25,10000,50,online,25.609169,0.026359,"(x[t]<0.5) until_[0,1000] (x[t]>-0.5)","[25.6424104583333;25.61279325;25.6004414583333;25.6077510416667;25.5703951666667;25.6476850833333;25.5956599583333;25.6185014166667;25.59295375;25.60836875;25.6296704583333;25.5644445416667;25.5893715833333;25.6043003333333;25.6079886666667;25.6713574166667;25.583108;25.5895842916667;25.581694125;25.60344375;25.6012679166667;25.6813302916667;25.6100512083333;25.604958625;25.619129;25.6272633333333;25.593412125;25.606745125;25.5791199166667;25.6281022083333;25.604967375;25.6270400833333;25.6029735416667;25.6541565416667;25.620503375;25.6002310416667;25.5943806666667;25.5976735833333;25.6847095416667;25.5622807916667;25.592071125;25.609140875;25.5927851666667;25.6238673333333;25.6029282083333;25.589595625;25.623696625;25.606666375;25.620115;25.575352625]"
2025-12-03 03:24:36,20000,50,online,51.809916,0.092903,"(x[t]<0.5) until_[0,1000] (x[t]>-0.5)","[51.8260853333333;51.7824675;51.7837542083333;51.782821625;51.8234484583333;51.78299875;51.7684888333333;51.7991045833333;51.8179953333333;51.7790869583333;51.789978;51.7962410416667;51.7834695833333;51.7853235416667;52.412375625;51.8664937083333;51.7678457916667;51.9105428333333;51.768106625;51.824238625;51.7342825833333;51.7863219166667;51.8241343333333;51.776504375;51.818570125;51.7648817083333;51.7969638333333;51.7686634166667;51.7930490833333;51.7731272916667;51.8845728333333;51.8143872916667;51.8259565833333;51.7973140833333;51.7892069166667;51.7821328333333;51.7696369166667;51.8037610833333;51.8255647916667;51.8029349583333;51.7733247083333;51.814758;51.835530375;51.81738975;51.7591731666667;51.7897745833333;51.7546329166667;51.8183993333333;51.8053400416667;51.7446592916667]"
2025-12-03 03:31:50,5000,50,classic,8.691075,0.020327,"(x[t]<0.5) until_[0,1000] (x[t]>-0.5)","[8.787805625;8.73095416666667;8.70076791666667;8.71112195833333;8.70406608333333;8.70892620833333;8.69722575;8.7079735;8.68741616666667;8.68420241666667;8.68661295833333;8.690633625;8.70177795833333;8.72555066666667;8.711374625;8.67492875;8.70279320833333;8.68950845833333;8.66468741666667;8.68844358333333;8.70090241666667;8.676192875;8.67843175;8.68408370833333;8.66883991666667;8.67739141666667;8.679799375;8.69048279166667;8.68702933333333;8.69063341666667;8.69267145833333;8.69063270833333;8.67507733333333;8.684761625;8.69048054166667;8.68931358333333;8.68871125;8.69904491666667;8.67245525;8.67194733333333;8.69520295833333;8.67802425;8.675687375;8.68739445833333;8.67645166666667;8.67568029166667;8.671398125;8.674566875;8.66368520833333;8.7100075]"
2025-12-03 03:46:32,10000,50,classic,17.634319,0.059580,"(x[t]<0.5) until_[0,1000] (x[t]>-0.5)","[17.6452546666667;17.6047890833333;17.599369875;17.638432875;17.6033963333333;17.6040105833333;17.6291737083333;17.6227980833333;17.6354219166667;17.6292019166667;17.641339;17.6360094583333;17.638611875;17.9208933333333;17.6600697916667;17.6208481666667;17.6343941666667;17.6259315833333;17.616364375;17.624856875;17.58600875;17.6053192916667;17.6033479583333;17.8063441666667;17.821176;17.6733675;17.61596275;17.6280067916667;17.6146560833333;17.620991;17.6583635416667;17.5936615;17.6110272916667;17.6191683333333;17.5852629583333;17.5877445416667;17.59964675;17.6169220833333;17.6384727083333;17.6014617916667;17.6189557083333;17.629650875;17.6129103333333;17.6149957083333;17.6344048333333;17.6015245833333;17.645186125;17.6396320416667;17.6106104583333;17.5900074583333]"
2025-12-03 04:16:04,20000,50,classic,35.450799,0.030935,"(x[t]<0.5) until_[0,1000] (x[t]>-0.5)","[35.5236803333333;35.4398429166667;35.45628775;35.4977183333333;35.447206625;35.5075160833333;35.4445138333333;35.4971644166667;35.4551495416667;35.4377685;35.4727674166667;35.460402125;35.4678067083333;35.5558713333333;35.435853375;35.4488309583333;35.5163729583333;35.5036185833333;35.444294625;35.4189470833333;35.4606657083333;35.4196642916667;35.430407;35.4367367083333;35.453778625;35.4456289583333;35.4508432916667;35.4372290833333;35.4187297083333;35.4537285;35.4228465;35.436548875;35.433740125;35.4374619583333;35.4541081666667;35.4494209166667;35.4430269583333;35.45451475;35.4330017916667;35.403301375;35.4374949583333;35.4558676666667;35.4288579166667;35.433836625;35.4106022916667;35.4282486666667;35.4723829166667;35.4243097916667;35.4103595416667;35.4309719583333]"
2025-12-03 04:17:59,5000,50,thom,2.286299,0.011933,"(x[t]<0.5) until_[0,1000] (x[t]>-0.5)","[2.32476816666667;2.266139875;2.273023625;2.295072;2.29543154166667;2.2718045;2.28312358333333;2.27846825;2.2862545;2.293519375;2.30486970833333;2.25998116666667;2.29932679166667;2.285739;2.28687333333333;2.29062408333333;2.27279216666667;2.28970008333333;2.28976829166667;2.29240679166667;2.31096645833333;2.290145125;2.29415983333333;2.29618954166667;2.28558504166667;2.29609745833333;2.30553358333333;2.27618183333333;2.28363079166667;2.28369345833333;2.28366741666667;2.28241804166667;2.28892791666667;2.27393716666667;2.29244229166667;2.28650770833333;2.27074045833333;2.28474433333333;2.27683533333333;2.27439079166667;2.28470229166667;2.28236;2.299444125;2.288675875;2.27357891666667;2.27933195833333;2.285743375;2.290996875;2.28869595833333;2.264956375]"
2025-12-03 04:21:52,10000,50,thom,4.670664,0.022788,"(x[t]<0.5) until_[0,1000] (x[t]>-0.5)","[4.71531991666667;4.69027566666667;4.67688804166667;4.67880233333333;4.67038945833333;4.67362;4.65251445833333;4.64848533333333;4.66525683333333;4.70728175;4.672514625;4.688619875;4.67146708333333;4.65310620833333;4.6453225;4.66427666666667;4.66075870833333;4.68471966666667;4.661764875;4.66567204166667;4.64119516666667;4.64010308333333;4.70535370833333;4.66290441666667;4.64784629166667;4.72165483333333;4.65397704166667;4.64852133333333;4.63366904166667;4.67636129166667;4.67290558333333;4.68337454166667;4.67582425;4.67516583333333;4.641104;4.67328420833333;4.67647358333333;4.64909520833333;4.696891625;4.68347975;4.68782;4.64121608333333;4.62832154166667;4.644594375;4.66639825;4.68452654166667;4.67443720833333;4.66622545833333;4.7087645;4.72463704166667]"
2025-12-03 04:29:45,20000,50,thom,9.442015,0.040545,"(x[t]<0.5) until_[0,1000] (x[t]>-0.5)","[9.44592775;9.43314541666667;9.42536841666667;9.44151829166667;9.42460141666667;9.43187541666667;9.418098;9.50570279166667;9.40864766666667;9.37084754166667;9.43155970833333;9.452973125;9.39135283333333;9.42033175;9.43439725;9.43176675;9.42928704166667;9.369537125;9.46341625;9.41629833333333;9.49164854166667;9.404323625;9.41852295833333;9.38091020833333;9.43253620833333;9.49522383333333;9.43753204166667;9.4357005;9.41870666666667;9.46313475;9.49477491666667;9.47905029166667;9.46406925;9.43813108333333;9.45608958333333;9.42117758333333;9.5886095;9.39370008333333;9.44467220833333;9.42148058333333;9.41855495833333;9.46077120833333;9.54021216666667;9.48902358333333;9.44435195833333;9.47538525;9.395875125;9.42435545833333;9.45425258333333;9.47131795833333]"
2025-12-07 11:58:51,5000,10,online,6.245869,0.045364,"(ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))","[6.27323379166667;6.15418008333333;6.22025558333333;6.19873995833333;6.26937770833333;6.23442275;6.26411;6.25342929166667;6.27976029166667;6.31118258333333]"
2025-12-07 12:00:59,10000,10,online,12.824680,0.191954,"(ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))","[12.7491959166667;12.78737425;12.7835720833333;12.6806575833333;12.752857625;12.7133367083333;12.719460125;12.724235875;13.050643875;13.285463125]"
2025-12-07 12:05:16,20000,10,online,25.693725,0.083716,"(ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))","[25.6786136666667;25.5716725;25.8118835416667;25.851857625;25.659617625;25.7081433333333;25.6544910833333;25.6306942083333;25.6539010833333;25.7163782083333]"
2025-12-07 12:06:21,5000,10,classic,6.441733,0.057503,"(ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))","[6.59561270833333;6.47318979166667;6.40331829166667;6.41747941666667;6.43123179166667;6.43399583333333;6.42313541666667;6.40994358333333;6.41920291666667;6.41021870833333]"
2025-12-07 12:08:30,10000,10,classic,12.849698,0.012394,"(ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))","[12.8650994583333;12.8494625;12.8304260416667;12.8599120416667;12.8574143333333;12.8420502083333;12.8547525416667;12.834248;12.8636064583333;12.8400103333333]"
2025-12-07 12:12:48,20000,10,classic,25.818883,0.084313,"(ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))","[25.9400117916667;25.72362825;25.7738719166667;25.7199443333333;25.79310575;25.758529875;25.8491585416667;25.8139750833333;25.968210875;25.8483900416667]"
2025-12-07 12:13:20,5000,10,thom,3.202321,0.064610,"(ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))","[3.38384625;3.16082491666667;3.178036375;3.183435;3.19081991666667;3.18028066666667;3.18127104166667;3.20029133333333;3.17606308333333;3.188343375]"
2025-12-07 12:14:23,10000,10,thom,6.335149,0.042997,"(ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))","[6.3590175;6.29341820833333;6.32047145833333;6.34607279166667;6.30938958333333;6.444286125;6.31440216666667;6.33813333333333;6.31548741666667;6.31081208333333]"
2025-12-07 12:16:29,20000,10,thom,12.609362,0.039230,"(ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))","[12.686623125;12.6408401666667;12.5855003333333;12.5818190833333;12.590345875;12.564866125;12.6586921666667;12.5866809583333;12.5934671666667;12.604780375]"
2025-12-07 12:18:04,5000,10,online,9.467434,0.045884,"(ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))))","[9.4855495;9.450112;9.505368875;9.561206;9.50030595833333;9.418473125;9.42894545833333;9.42055033333333;9.436941625;9.46688866666667]"
2025-12-07 12:21:13,10000,10,online,18.893969,0.025473,"(ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))))","[18.9395487916667;18.896481;18.8920935833333;18.8996962083333;18.8474974583333;18.875578375;18.9143129166667;18.90192975;18.9039667083333;18.8685819583333]"
2025-12-07 12:27:32,20000,10,online,37.827773,0.031548,"(ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))))","[37.827603;37.792407625;37.796817375;37.8102555833333;37.8265595;37.8981632916667;37.8278435416667;37.8632834583333;37.8152720416667;37.8195261666667]"
2025-12-07 12:29:05,5000,10,classic,9.368391,0.008750,"(ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))))","[9.38743141666667;9.363580875;9.36839170833333;9.3633265;9.35639645833333;9.36250916666667;9.36844895833333;9.37764870833333;9.36549379166667;9.37067829166667]"
2025-12-07 12:32:13,10000,10,classic,18.727785,0.044007,"(ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))))","[18.8353202916667;18.6942671666667;18.71901925;18.7251325416667;18.716569875;18.7047646666667;18.6949689583333;18.6854895;18.755842375;18.7464795416667]"
2025-12-07 12:38:27,20000,10,classic,37.459005,0.113388,"(ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))))","[37.5935212916667;37.7189677916667;37.4340929166667;37.403044375;37.4808596666667;37.432973125;37.400396625;37.3868882916667;37.3534570416667;37.385847625]"
2025-12-07 12:39:29,5000,10,thom,6.153368,0.018614,"(ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))))","[6.18868375;6.15396245833333;6.13828933333333;6.181317125;6.13116083333333;6.145844375;6.154313125;6.15587570833333;6.147220375;6.137011125]"
2025-12-07 12:41:32,10000,10,thom,12.262976,0.035733,"(ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))))","[12.2818614583333;12.2635709583333;12.3564545833333;12.2554946666667;12.2407410416667;12.2286065;12.2447914583333;12.2493848333333;12.2531896666667;12.255667875]"
2025-12-07 12:45:38,20000,10,thom,24.570635,0.127802,"(ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))))","[24.5554625833333;24.5075782916667;24.4827832083333;24.5023015;24.5229640833333;24.4707633333333;24.505402125;24.8445195416667;24.7665435416667;24.5480345833333]"
2025-12-07 12:50:25,5000,10,online,28.722264,0.046171,"(ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))))))))","[28.718258625;28.70438875;28.6684848333333;28.7764266666667;28.7991087916667;28.7188082916667;28.6735217916667;28.7442269583333;28.665361;28.7540585]"
2025-12-07 13:00:01,10000,10,online,57.581176,0.061586,"(ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))))))))","[57.52415225;57.5908895833333;57.5806374166667;57.5446614583333;57.5313900416667;57.6845817916667;57.573080125;57.5950205833333;57.5050315416667;57.6823148333333]"
2025-12-07 13:19:15,20000,10,online,115.320123,0.107807,"(ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))))))))","[115.521091375;115.426425083333;115.24741;115.324559833333;115.274703;115.363995291667;115.135731;115.368200458333;115.236441375;115.302675958333]"
2025-12-07 13:23:50,5000,10,classic,27.496787,0.221900,"(ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))))) and (ev_[0,10]((ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0)))) and (ev_[0,10]((ev_[0,10](x[t] > 0)) and (ev_[0,10](x[t] > 0))))))))))","[27.4604170416667;27.5034794166667;28.1025878333333;27.4294969583333;27.419556;27.3762517916667;27.3823184583333;27.3476555416667;27.3914929583333;27.5546162083333]"
